iteration=1
(W, 0, 0, D, 0):NONE = [0.0]
(E, 2, 1, R, 100):HIT = [-229.807]
(E, 2, 2, D, 0):NONE = [0.0]
(E, 2, 2, D, 25):SHOOT = [36.312]
(E, 2, 2, D, 50):SHOOT = [-7.243]
(E, 2, 2, D, 75):SHOOT = [-104.698]
(E, 2, 2, D, 100):HIT = [-146.455]
(E, 2, 2, R, 0):NONE = [0.0]
(E, 2, 2, R, 25):SHOOT = [-48.283]
(E, 2, 2, R, 50):SHOOT = [-139.852]
(E, 2, 2, R, 75):SHOOT = [-206.053]
(E, 2, 2, R, 100):HIT = [-225.677]
(E, 2, 3, D, 0):NONE = [0.0]
(E, 2, 3, D, 25):SHOOT = [36.937]
(E, 2, 3, D, 50):SHOOT = [4.063]
(E, 2, 3, D, 75):SHOOT = [-52.842]
(E, 2, 3, D, 100):SHOOT = [-138.572]
(E, 2, 3, R, 0):NONE = [0.0]
(E, 2, 3, R, 25):SHOOT = [-48.148]
(E, 2, 3, R, 50):SHOOT = [-137.392]
(E, 2, 3, R, 75):LEFT = [-192.947]
(E, 2, 3, R, 100):LEFT = [-223.358]
(S, 0, 0, D, 0):NONE = [0.0]
(S, 0, 0, D, 25):GATHER = [-86.073]
(S, 0, 0, D, 50):UP = [-129.094]
(S, 0, 0, D, 75):UP = [-197.871]
(S, 0, 0, D, 100):UP = [-218.431]
(S, 0, 0, R, 0):NONE = [0.0]
(S, 0, 0, R, 25):GATHER = [-90.366]
(S, 0, 0, R, 50):GATHER = [-144.174]
(S, 0, 0, R, 75):GATHER = [-209.767]
(S, 0, 0, R, 100):UP = [-231.804]
(S, 0, 1, D, 0):NONE = [0.0]
(S, 0, 1, D, 25):UP = [-23.321]
(S, 0, 1, D, 50):UP = [-124.134]
(S, 0, 1, D, 75):UP = [-164.581]
(S, 0, 1, D, 100):UP = [-215.8]
(S, 0, 1, R, 0):NONE = [0.0]
(S, 0, 1, R, 25):STAY = [-37.428]
(S, 0, 1, R, 50):GATHER = [-136.349]
(S, 0, 1, R, 75):STAY = [-180.903]
(S, 0, 1, R, 100):UP = [-229.872]
(S, 0, 2, D, 0):NONE = [0.0]
(S, 0, 2, D, 25):UP = [-17.011]
(S, 0, 2, D, 50):UP = [-73.44]
(S, 0, 2, D, 75):UP = [-157.787]
(S, 0, 2, D, 100):UP = [-191.336]
(S, 0, 2, R, 0):NONE = [0.0]
(S, 0, 2, R, 25):STAY = [-31.489]
(S, 0, 2, R, 50):STAY = [-90.718]
(S, 0, 2, R, 75):GATHER = [-174.117]
(S, 0, 2, R, 100):STAY = [-207.007]
(S, 0, 3, D, 0):NONE = [0.0]
(S, 0, 3, D, 25):UP = [-16.062]
(S, 0, 3, D, 50):UP = [-64.9]
(S, 0, 3, D, 75):UP = [-118.384]
(S, 0, 3, D, 100):UP = [-185.434]
(S, 0, 3, R, 0):NONE = [0.0]
(S, 0, 3, R, 25):STAY = [-30.689]
(S, 0, 3, R, 50):STAY = [-82.625]
(S, 0, 3, R, 75):STAY = [-136.73]
(S, 0, 3, R, 100):STAY = [-201.425]
(S, 1, 0, D, 0):NONE = [0.0]
(S, 1, 0, D, 25):UP = [-69.022]
(S, 1, 0, D, 50):UP = [-126.996]
(S, 1, 0, D, 75):UP = [-194.914]
(S, 1, 0, D, 100):UP = [-217.622]
(S, 1, 0, R, 0):NONE = [0.0]
(S, 1, 0, R, 25):GATHER = [-86.69]
(S, 1, 0, R, 50):GATHER = [-140.073]
(S, 1, 0, R, 75):GATHER = [-202.456]
(S, 1, 0, R, 100):UP = [-229.782]
(S, 1, 1, D, 0):NONE = [0.0]
(S, 1, 1, D, 25):UP = [-22.365]
(S, 1, 1, D, 50):UP = [-116.582]
(S, 1, 1, D, 75):UP = [-162.831]
(S, 1, 1, D, 100):UP = [-214.091]
(S, 1, 1, R, 0):NONE = [0.0]
(S, 1, 1, R, 25):STAY = [-36.723]
(S, 1, 1, R, 50):GATHER = [-133.859]
(S, 1, 1, R, 75):STAY = [-179.612]
(S, 1, 1, R, 100):UP = [-225.598]
(S, 1, 2, D, 0):NONE = [0.0]
(S, 1, 2, D, 25):UP = [-16.773]
(S, 1, 2, D, 50):UP = [-72.891]
(S, 1, 2, D, 75):UP = [-155.142]
(S, 1, 2, D, 100):UP = [-191.064]
(S, 1, 2, R, 0):NONE = [0.0]
(S, 1, 2, R, 25):STAY = [-31.313]
(S, 1, 2, R, 50):STAY = [-90.313]
(S, 1, 2, R, 75):STAY = [-172.31]
(S, 1, 2, R, 100):STAY = [-206.806]
(S, 1, 3, D, 0):NONE = [0.0]
(S, 1, 3, D, 25):UP = [-16.016]
(S, 1, 3, D, 50):UP = [-64.808]
(S, 1, 3, D, 75):UP = [-118.384]
(S, 1, 3, D, 100):UP = [-185.31]
(S, 1, 3, R, 0):NONE = [0.0]
(S, 1, 3, R, 25):STAY = [-30.656]
(S, 1, 3, R, 50):STAY = [-82.556]
(S, 1, 3, R, 75):STAY = [-136.73]
(S, 1, 3, R, 100):STAY = [-201.252]
(S, 2, 0, D, 0):NONE = [0.0]
(S, 2, 0, D, 25):UP = [-67.907]
(S, 2, 0, D, 50):UP = [-119.893]
(S, 2, 0, D, 75):UP = [-183.037]
(S, 2, 0, D, 100):UP = [-216.881]
(S, 2, 0, R, 0):NONE = [0.0]
(S, 2, 0, R, 25):UP = [-84.901]
(S, 2, 0, R, 50):STAY = [-138.296]
(S, 2, 0, R, 75):UP = [-198.239]
(S, 2, 0, R, 100):UP = [-227.93]
(S, 2, 1, D, 0):NONE = [0.0]
(S, 2, 1, D, 25):UP = [-21.715]
(S, 2, 1, D, 50):UP = [-114.474]
(S, 2, 1, D, 75):UP = [-161.702]
(S, 2, 1, D, 100):UP = [-214.012]
(S, 2, 1, R, 0):NONE = [0.0]
(S, 2, 1, R, 25):STAY = [-36.243]
(S, 2, 1, R, 50):STAY = [-132.669]
(S, 2, 1, R, 75):STAY = [-178.779]
(S, 2, 1, R, 100):UP = [-225.402]
(S, 2, 2, D, 0):NONE = [0.0]
(S, 2, 2, D, 25):UP = [-16.108]
(S, 2, 2, D, 50):UP = [-71.585]
(S, 2, 2, D, 75):UP = [-155.141]
(S, 2, 2, D, 100):UP = [-191.053]
(S, 2, 2, R, 0):NONE = [0.0]
(S, 2, 2, R, 25):STAY = [-30.822]
(S, 2, 2, R, 50):STAY = [-89.349]
(S, 2, 2, R, 75):STAY = [-172.309]
(S, 2, 2, R, 100):STAY = [-206.798]
(S, 2, 3, D, 0):NONE = [0.0]
(S, 2, 3, D, 25):UP = [-15.483]
(S, 2, 3, D, 50):UP = [-63.414]
(S, 2, 3, D, 75):UP = [-118.384]
(S, 2, 3, D, 100):UP = [-185.279]
(S, 2, 3, R, 0):NONE = [0.0]
(S, 2, 3, R, 25):STAY = [-30.262]
(S, 2, 3, R, 50):STAY = [-81.528]
(S, 2, 3, R, 75):STAY = [-136.73]
(S, 2, 3, R, 100):STAY = [-201.21]
(C, 0, 0, D, 0):NONE = [0.0]
(C, 0, 0, D, 25):RIGHT = [-68.349]
(C, 0, 0, D, 50):RIGHT = [-105.687]
(C, 0, 0, D, 75):RIGHT = [-179.864]
(C, 0, 0, D, 100):RIGHT = [-202.625]
(C, 0, 0, R, 0):NONE = [0.0]
(C, 0, 0, R, 25):DOWN = [-129.049]
(C, 0, 0, R, 50):DOWN = [-193.995]
(C, 0, 0, R, 75):DOWN = [-236.75]
(C, 0, 0, R, 100):RIGHT = [-246.667]
(C, 0, 1, D, 0):NONE = [0.0]
(C, 0, 1, D, 25):RIGHT = [3.12]
(C, 0, 1, D, 50):RIGHT = [-100.511]
(C, 0, 1, D, 75):RIGHT = [-142.382]
(C, 0, 1, D, 100):RIGHT = [-199.589]
(C, 0, 1, R, 0):NONE = [0.0]
(C, 0, 1, R, 25):UP = [-102.502]
(C, 0, 1, R, 50):DOWN = [-190.07]
(C, 0, 1, R, 75):UP = [-223.762]
(C, 0, 1, R, 100):RIGHT = [-245.998]
(C, 0, 2, D, 0):NONE = [0.0]
(C, 0, 2, D, 25):RIGHT = [9.374]
(C, 0, 2, D, 50):RIGHT = [-43.731]
(C, 0, 2, D, 75):RIGHT = [-134.843]
(C, 0, 2, D, 100):RIGHT = [-172.136]
(C, 0, 2, R, 0):NONE = [0.0]
(C, 0, 2, R, 25):SHOOT = [-95.89]
(C, 0, 2, R, 50):UP = [-168.836]
(C, 0, 2, R, 75):DOWN = [-220.574]
(C, 0, 2, R, 100):UP = [-236.008]
(C, 0, 3, D, 0):NONE = [0.0]
(C, 0, 3, D, 25):RIGHT = [9.9]
(C, 0, 3, D, 50):RIGHT = [-34.204]
(C, 0, 3, D, 75):RIGHT = [-90.782]
(C, 0, 3, D, 100):RIGHT = [-165.528]
(C, 0, 3, R, 0):NONE = [0.0]
(C, 0, 3, R, 25):LEFT = [-92.873]
(C, 0, 3, R, 50):LEFT = [-165.076]
(C, 0, 3, R, 75):UP = [-203.718]
(C, 0, 3, R, 100):UP = [-233.523]
(C, 1, 0, D, 0):NONE = [0.0]
(C, 1, 0, D, 25):UP = [-47.387]
(C, 1, 0, D, 50):RIGHT = [-105.687]
(C, 1, 0, D, 75):UP = [-179.366]
(C, 1, 0, D, 100):RIGHT = [-202.625]
(C, 1, 0, R, 0):NONE = [0.0]
(C, 1, 0, R, 25):UP = [-106.456]
(C, 1, 0, R, 50):UP = [-181.643]
(C, 1, 0, R, 75):UP = [-221.33]
(C, 1, 0, R, 100):UP = [-241.905]
(C, 1, 1, D, 0):NONE = [0.0]
(C, 1, 1, D, 25):RIGHT = [3.12]
(C, 1, 1, D, 50):UP = [-94.604]
(C, 1, 1, D, 75):RIGHT = [-142.382]
(C, 1, 1, D, 100):RIGHT = [-199.589]
(C, 1, 1, R, 0):NONE = [0.0]
(C, 1, 1, R, 25):SHOOT = [-96.878]
(C, 1, 1, R, 50):UP = [-169.227]
(C, 1, 1, R, 75):UP = [-213.462]
(C, 1, 1, R, 100):UP = [-235.934]
(C, 1, 2, D, 0):NONE = [0.0]
(C, 1, 2, D, 25):RIGHT = [9.374]
(C, 1, 2, D, 50):RIGHT = [-43.731]
(C, 1, 2, D, 75):RIGHT = [-134.843]
(C, 1, 2, D, 100):RIGHT = [-172.136]
(C, 1, 2, R, 0):NONE = [0.0]
(C, 1, 2, R, 25):SHOOT = [-94.485]
(C, 1, 2, R, 50):UP = [-165.603]
(C, 1, 2, R, 75):UP = [-204.997]
(C, 1, 2, R, 100):UP = [-234.407]
(C, 1, 3, D, 0):NONE = [0.0]
(C, 1, 3, D, 25):RIGHT = [9.9]
(C, 1, 3, D, 50):RIGHT = [-34.204]
(C, 1, 3, D, 75):RIGHT = [-90.782]
(C, 1, 3, D, 100):RIGHT = [-165.403]
(C, 1, 3, R, 0):NONE = [0.0]
(C, 1, 3, R, 25):LEFT = [-92.606]
(C, 1, 3, R, 50):LEFT = [-164.533]
(C, 1, 3, R, 75):UP = [-203.718]
(C, 1, 3, R, 100):UP = [-233.402]
(C, 2, 0, D, 0):NONE = [0.0]
(C, 2, 0, D, 25):UP = [-46.614]
(C, 2, 0, D, 50):UP = [-99.765]
(C, 2, 0, D, 75):UP = [-164.038]
(C, 2, 0, D, 100):RIGHT = [-202.624]
(C, 2, 0, R, 0):NONE = [0.0]
(C, 2, 0, R, 25):UP = [-102.977]
(C, 2, 0, R, 50):UP = [-163.506]
(C, 2, 0, R, 75):UP = [-212.709]
(C, 2, 0, R, 100):UP = [-237.543]
(C, 2, 1, D, 0):NONE = [0.0]
(C, 2, 1, D, 25):RIGHT = [3.12]
(C, 2, 1, D, 50):UP = [-93.62]
(C, 2, 1, D, 75):RIGHT = [-142.381]
(C, 2, 1, D, 100):RIGHT = [-199.589]
(C, 2, 1, R, 0):NONE = [0.0]
(C, 2, 1, R, 25):SHOOT = [-93.051]
(C, 2, 1, R, 50):UP = [-160.749]
(C, 2, 1, R, 75):UP = [-206.814]
(C, 2, 1, R, 100):UP = [-235.473]
(C, 2, 2, D, 0):NONE = [0.0]
(C, 2, 2, D, 25):RIGHT = [9.374]
(C, 2, 2, D, 50):RIGHT = [-43.731]
(C, 2, 2, D, 75):RIGHT = [-134.843]
(C, 2, 2, D, 100):RIGHT = [-172.135]
(C, 2, 2, R, 0):NONE = [0.0]
(C, 2, 2, R, 25):SHOOT = [-90.571]
(C, 2, 2, R, 50):UP = [-157.912]
(C, 2, 2, R, 75):UP = [-204.997]
(C, 2, 2, R, 100):UP = [-234.343]
(C, 2, 3, D, 0):NONE = [0.0]
(C, 2, 3, D, 25):RIGHT = [9.9]
(C, 2, 3, D, 50):RIGHT = [-34.203]
(C, 2, 3, D, 75):RIGHT = [-90.782]
(C, 2, 3, D, 100):RIGHT = [-165.373]
(C, 2, 3, R, 0):NONE = [0.0]
(C, 2, 3, R, 25):LEFT = [-89.465]
(C, 2, 3, R, 50):LEFT = [-156.327]
(C, 2, 3, R, 75):UP = [-203.718]
(C, 2, 3, R, 100):UP = [-233.373]
iteration=113
(W, 0, 0, D, 0):NONE = [0.0]
(W, 0, 0, D, 25):RIGHT = [-90.409]
(W, 0, 0, D, 50):RIGHT = [-133.225]
(W, 0, 0, D, 75):RIGHT = [-201.05]
(W, 0, 0, D, 100):RIGHT = [-221.222]
(W, 0, 0, R, 0):NONE = [0.0]
(W, 0, 0, R, 25):RIGHT = [-108.6]
(W, 0, 0, R, 50):STAY = [-152.937]
(W, 0, 0, R, 75):RIGHT = [-218.099]
(W, 0, 0, R, 100):RIGHT = [-234.421]
(W, 0, 1, D, 0):NONE = [0.0]
(W, 0, 1, D, 25):RIGHT = [-27.987]
(W, 0, 1, D, 50):RIGHT = [-128.304]
(W, 0, 1, D, 75):RIGHT = [-168.499]
(W, 0, 1, D, 100):RIGHT = [-218.662]
(W, 0, 1, R, 0):NONE = [0.0]
(W, 0, 1, R, 25):STAY = [-47.91]
(W, 0, 1, R, 50):SHOOT = [-142.054]
(W, 0, 1, R, 75):STAY = [-188.14]
(W, 0, 1, R, 100):RIGHT = [-232.571]
(W, 0, 2, D, 0):NONE = [0.0]
(W, 0, 2, D, 25):SHOOT = [-21.454]
(W, 0, 2, D, 50):RIGHT = [-78.683]
(W, 0, 2, D, 75):RIGHT = [-161.837]
(W, 0, 2, D, 100):RIGHT = [-194.726]
(W, 0, 2, R, 0):NONE = [0.0]
(W, 0, 2, R, 25):SHOOT = [-25.933]
(W, 0, 2, R, 50):STAY = [-98.505]
(W, 0, 2, R, 75):SHOOT = [-177.366]
(W, 0, 2, R, 100):RIGHT = [-213.868]
(W, 0, 3, D, 0):NONE = [0.0]
(W, 0, 3, D, 25):SHOOT = [-14.246]
(W, 0, 3, D, 50):RIGHT = [-70.318]
(W, 0, 3, D, 75):RIGHT = [-123.256]
(W, 0, 3, D, 100):RIGHT = [-188.948]
(W, 0, 3, R, 0):NONE = [0.0]
(W, 0, 3, R, 25):SHOOT = [-15.252]
(W, 0, 3, R, 50):SHOOT = [-82.296]
(W, 0, 3, R, 75):STAY = [-142.988]
(W, 0, 3, R, 100):SHOOT = [-205.426]
(W, 1, 0, D, 0):NONE = [0.0]
(W, 1, 0, D, 25):RIGHT = [-69.141]
(W, 1, 0, D, 50):RIGHT = [-130.758]
(W, 1, 0, D, 75):RIGHT = [-197.571]
(W, 1, 0, D, 100):RIGHT = [-220.27]
(W, 1, 0, R, 0):NONE = [0.0]
(W, 1, 0, R, 25):RIGHT = [-86.844]
(W, 1, 0, R, 50):STAY = [-150.474]
(W, 1, 0, R, 75):RIGHT = [-210.148]
(W, 1, 0, R, 100):RIGHT = [-232.042]
(W, 1, 1, D, 0):NONE = [0.0]
(W, 1, 1, D, 25):RIGHT = [-26.863]
(W, 1, 1, D, 50):RIGHT = [-119.419]
(W, 1, 1, D, 75):RIGHT = [-166.441]
(W, 1, 1, D, 100):RIGHT = [-216.651]
(W, 1, 1, R, 0):NONE = [0.0]
(W, 1, 1, R, 25):STAY = [-46.789]
(W, 1, 1, R, 50):SHOOT = [-134.834]
(W, 1, 1, R, 75):STAY = [-186.086]
(W, 1, 1, R, 100):RIGHT = [-227.544]
(W, 1, 2, D, 0):NONE = [0.0]
(W, 1, 2, D, 25):SHOOT = [-20.613]
(W, 1, 2, D, 50):RIGHT = [-78.037]
(W, 1, 2, D, 75):RIGHT = [-158.725]
(W, 1, 2, D, 100):RIGHT = [-194.405]
(W, 1, 2, R, 0):NONE = [0.0]
(W, 1, 2, R, 25):SHOOT = [-25.092]
(W, 1, 2, R, 50):STAY = [-97.86]
(W, 1, 2, R, 75):SHOOT = [-173.814]
(W, 1, 2, R, 100):RIGHT = [-213.068]
(W, 1, 3, D, 0):NONE = [0.0]
(W, 1, 3, D, 25):SHOOT = [-13.615]
(W, 1, 3, D, 50):RIGHT = [-70.209]
(W, 1, 3, D, 75):RIGHT = [-123.256]
(W, 1, 3, D, 100):RIGHT = [-188.824]
(W, 1, 3, R, 0):NONE = [0.0]
(W, 1, 3, R, 25):SHOOT = [-14.622]
(W, 1, 3, R, 50):SHOOT = [-81.603]
(W, 1, 3, R, 75):STAY = [-142.988]
(W, 1, 3, R, 100):SHOOT = [-204.174]
(W, 2, 0, D, 0):NONE = [0.0]
(W, 2, 0, D, 25):RIGHT = [-67.829]
(W, 2, 0, D, 50):RIGHT = [-122.4]
(W, 2, 0, D, 75):RIGHT = [-183.598]
(W, 2, 0, D, 100):RIGHT = [-219.398]
(W, 2, 0, R, 0):NONE = [0.0]
(W, 2, 0, R, 25):RIGHT = [-84.721]
(W, 2, 0, R, 50):RIGHT = [-141.503]
(W, 2, 0, R, 75):RIGHT = [-198.185]
(W, 2, 0, R, 100):RIGHT = [-229.863]
(W, 2, 1, D, 0):NONE = [0.0]
(W, 2, 1, D, 25):RIGHT = [-26.098]
(W, 2, 1, D, 50):RIGHT = [-116.939]
(W, 2, 1, D, 75):RIGHT = [-165.113]
(W, 2, 1, D, 100):RIGHT = [-216.559]
(W, 2, 1, R, 0):NONE = [0.0]
(W, 2, 1, R, 25):STAY = [-46.026]
(W, 2, 1, R, 50):SHOOT = [-127.914]
(W, 2, 1, R, 75):RIGHT = [-184.423]
(W, 2, 1, R, 100):SHOOT = [-225.978]
(W, 2, 2, D, 0):NONE = [0.0]
(W, 2, 2, D, 25):SHOOT = [-20.04]
(W, 2, 2, D, 50):RIGHT = [-76.501]
(W, 2, 2, D, 75):RIGHT = [-158.725]
(W, 2, 2, D, 100):RIGHT = [-194.392]
(W, 2, 2, R, 0):NONE = [0.0]
(W, 2, 2, R, 25):SHOOT = [-24.519]
(W, 2, 2, R, 50):STAY = [-96.327]
(W, 2, 2, R, 75):SHOOT = [-171.52]
(W, 2, 2, R, 100):RIGHT = [-213.036]
(W, 2, 3, D, 0):NONE = [0.0]
(W, 2, 3, D, 25):SHOOT = [-13.186]
(W, 2, 3, D, 50):RIGHT = [-68.57]
(W, 2, 3, D, 75):RIGHT = [-123.256]
(W, 2, 3, D, 100):RIGHT = [-188.794]
(W, 2, 3, R, 0):NONE = [0.0]
(W, 2, 3, R, 25):SHOOT = [-14.193]
(W, 2, 3, R, 50):SHOOT = [-80.309]
(W, 2, 3, R, 75):STAY = [-142.987]
(W, 2, 3, R, 100):SHOOT = [-203.871]
(N, 0, 0, D, 0):NONE = [0.0]
(N, 0, 0, D, 25):DOWN = [-87.1]
(N, 0, 0, D, 50):DOWN = [-129.095]
(N, 0, 0, D, 75):DOWN = [-197.872]
(N, 0, 0, D, 100):DOWN = [-218.432]
(N, 0, 0, R, 0):NONE = [0.0]
(N, 0, 0, R, 25):STAY = [-101.436]
(N, 0, 0, R, 50):STAY = [-145.086]
(N, 0, 0, R, 75):STAY = [-212.528]
(N, 0, 0, R, 100):DOWN = [-231.806]
(N, 0, 1, D, 0):NONE = [0.0]
(N, 0, 1, D, 25):DOWN = [-23.321]
(N, 0, 1, D, 50):DOWN = [-124.135]
(N, 0, 1, D, 75):DOWN = [-164.582]
(N, 0, 1, D, 100):DOWN = [-215.801]
(N, 0, 1, R, 0):NONE = [0.0]
(N, 0, 1, R, 25):STAY = [-37.428]
(N, 0, 1, R, 50):STAY = [-139.798]
(N, 0, 1, R, 75):STAY = [-180.904]
(N, 0, 1, R, 100):DOWN = [-229.873]
(N, 0, 2, D, 0):NONE = [0.0]
(N, 0, 2, D, 25):DOWN = [-17.011]
(N, 0, 2, D, 50):DOWN = [-73.441]
(N, 0, 2, D, 75):DOWN = [-157.788]
(N, 0, 2, D, 100):DOWN = [-191.337]
(N, 0, 2, R, 0):NONE = [0.0]
(N, 0, 2, R, 25):STAY = [-31.489]
(N, 0, 2, R, 50):STAY = [-90.719]
(N, 0, 2, R, 75):STAY = [-174.263]
(N, 0, 2, R, 100):STAY = [-207.008]
(N, 0, 3, D, 0):NONE = [0.0]
(N, 0, 3, D, 25):DOWN = [-16.062]
(N, 0, 3, D, 50):DOWN = [-64.901]
(N, 0, 3, D, 75):DOWN = [-118.385]
(N, 0, 3, D, 100):DOWN = [-185.435]
(N, 0, 3, R, 0):NONE = [0.0]
(N, 0, 3, R, 25):STAY = [-30.689]
(N, 0, 3, R, 50):STAY = [-82.625]
(N, 0, 3, R, 75):STAY = [-136.731]
(N, 0, 3, R, 100):STAY = [-201.426]
(N, 1, 0, D, 0):NONE = [0.0]
(N, 1, 0, D, 25):CRAFT = [-32.864]
(N, 1, 0, D, 50):CRAFT = [-110.713]
(N, 1, 0, D, 75):CRAFT = [-168.451]
(N, 1, 0, D, 100):CRAFT = [-215.461]
(N, 1, 0, R, 0):NONE = [0.0]
(N, 1, 0, R, 25):CRAFT = [-37.154]
(N, 1, 0, R, 50):CRAFT = [-115.669]
(N, 1, 0, R, 75):CRAFT = [-173.449]
(N, 1, 0, R, 100):CRAFT = [-219.932]
(N, 1, 1, D, 0):NONE = [0.0]
(N, 1, 1, D, 25):DOWN = [-22.366]
(N, 1, 1, D, 50):CRAFT = [-82.598]
(N, 1, 1, D, 75):CRAFT = [-151.426]
(N, 1, 1, D, 100):CRAFT = [-201.36]
(N, 1, 1, R, 0):NONE = [0.0]
(N, 1, 1, R, 25):CRAFT = [-33.789]
(N, 1, 1, R, 50):CRAFT = [-87.843]
(N, 1, 1, R, 75):CRAFT = [-156.644]
(N, 1, 1, R, 100):CRAFT = [-206.104]
(N, 1, 2, D, 0):NONE = [0.0]
(N, 1, 2, D, 25):DOWN = [-16.773]
(N, 1, 2, D, 50):DOWN = [-72.891]
(N, 1, 2, D, 75):CRAFT = [-131.931]
(N, 1, 2, D, 100):DOWN = [-191.065]
(N, 1, 2, R, 0):NONE = [0.0]
(N, 1, 2, R, 25):STAY = [-31.313]
(N, 1, 2, R, 50):CRAFT = [-83.689]
(N, 1, 2, R, 75):CRAFT = [-137.429]
(N, 1, 2, R, 100):CRAFT = [-203.236]
(N, 1, 3, D, 0):NONE = [0.0]
(N, 1, 3, D, 25):DOWN = [-16.017]
(N, 1, 3, D, 50):DOWN = [-64.808]
(N, 1, 3, D, 75):DOWN = [-118.385]
(N, 1, 3, D, 100):DOWN = [-185.311]
(N, 1, 3, R, 0):NONE = [0.0]
(N, 1, 3, R, 25):STAY = [-30.656]
(N, 1, 3, R, 50):STAY = [-82.557]
(N, 1, 3, R, 75):STAY = [-136.731]
(N, 1, 3, R, 100):STAY = [-201.253]
(N, 2, 0, D, 0):NONE = [0.0]
(N, 2, 0, D, 25):CRAFT = [-32.033]
(N, 2, 0, D, 50):CRAFT = [-88.266]
(N, 2, 0, D, 75):CRAFT = [-150.962]
(N, 2, 0, D, 100):CRAFT = [-206.955]
(N, 2, 0, R, 0):NONE = [0.0]
(N, 2, 0, R, 25):CRAFT = [-35.928]
(N, 2, 0, R, 50):CRAFT = [-90.982]
(N, 2, 0, R, 75):CRAFT = [-153.145]
(N, 2, 0, R, 100):CRAFT = [-209.66]
(N, 2, 1, D, 0):NONE = [0.0]
(N, 2, 1, D, 25):DOWN = [-21.716]
(N, 2, 1, D, 50):CRAFT = [-81.632]
(N, 2, 1, D, 75):CRAFT = [-137.414]
(N, 2, 1, D, 100):CRAFT = [-200.807]
(N, 2, 1, R, 0):NONE = [0.0]
(N, 2, 1, R, 25):CRAFT = [-33.666]
(N, 2, 1, R, 50):CRAFT = [-85.91]
(N, 2, 1, R, 75):CRAFT = [-140.987]
(N, 2, 1, R, 100):CRAFT = [-205.02]
(N, 2, 2, D, 0):NONE = [0.0]
(N, 2, 2, D, 25):DOWN = [-16.108]
(N, 2, 2, D, 50):DOWN = [-71.585]
(N, 2, 2, D, 75):CRAFT = [-131.931]
(N, 2, 2, D, 100):DOWN = [-191.054]
(N, 2, 2, R, 0):NONE = [0.0]
(N, 2, 2, R, 25):STAY = [-30.822]
(N, 2, 2, R, 50):CRAFT = [-83.608]
(N, 2, 2, R, 75):CRAFT = [-137.429]
(N, 2, 2, R, 100):CRAFT = [-203.088]
(N, 2, 3, D, 0):NONE = [0.0]
(N, 2, 3, D, 25):DOWN = [-15.483]
(N, 2, 3, D, 50):DOWN = [-63.415]
(N, 2, 3, D, 75):DOWN = [-118.385]
(N, 2, 3, D, 100):DOWN = [-185.281]
(N, 2, 3, R, 0):NONE = [0.0]
(N, 2, 3, R, 25):STAY = [-30.262]
(N, 2, 3, R, 50):STAY = [-81.529]
(N, 2, 3, R, 75):STAY = [-136.731]
(N, 2, 3, R, 100):STAY = [-201.211]
(E, 0, 0, D, 0):NONE = [0.0]
(E, 0, 0, D, 25):HIT = [-46.68]
(E, 0, 0, D, 50):HIT = [-76.55]
(E, 0, 0, D, 75):HIT = [-157.562]
(E, 0, 0, D, 100):HIT = [-183.238]
(E, 0, 0, R, 0):NONE = [0.0]
(E, 0, 0, R, 25):HIT = [-105.324]
(E, 0, 0, R, 50):HIT = [-172.721]
(E, 0, 0, R, 75):HIT = [-219.934]
(E, 0, 0, R, 100):HIT = [-231.148]
(E, 0, 1, D, 0):NONE = [0.0]
(E, 0, 1, D, 25):SHOOT = [29.165]
(E, 0, 1, D, 50):SHOOT = [-72.084]
(E, 0, 1, D, 75):SHOOT = [-113.106]
(E, 0, 1, D, 100):HIT = [-179.775]
(E, 0, 1, R, 0):NONE = [0.0]
(E, 0, 1, R, 25):SHOOT = [-50.997]
(E, 0, 1, R, 50):SHOOT = [-164.677]
(E, 0, 1, R, 75):SHOOT = [-210.159]
(E, 0, 1, R, 100):HIT = [-229.809]
(E, 0, 2, D, 0):NONE = [0.0]
(E, 0, 2, D, 25):SHOOT = [36.312]
(E, 0, 2, D, 50):SHOOT = [-7.244]
(E, 0, 2, D, 75):SHOOT = [-104.698]
(E, 0, 2, D, 100):HIT = [-146.456]
(E, 0, 2, R, 0):NONE = [0.0]
(E, 0, 2, R, 25):SHOOT = [-48.284]
(E, 0, 2, R, 50):SHOOT = [-139.853]
(E, 0, 2, R, 75):SHOOT = [-206.055]
(E, 0, 2, R, 100):HIT = [-225.679]
(E, 0, 3, D, 0):NONE = [0.0]
(E, 0, 3, D, 25):SHOOT = [36.937]
(E, 0, 3, D, 50):SHOOT = [4.063]
(E, 0, 3, D, 75):SHOOT = [-52.843]
(E, 0, 3, D, 100):SHOOT = [-138.573]
(E, 0, 3, R, 0):NONE = [0.0]
(E, 0, 3, R, 25):SHOOT = [-48.148]
(E, 0, 3, R, 50):SHOOT = [-137.393]
(E, 0, 3, R, 75):LEFT = [-192.949]
(E, 0, 3, R, 100):LEFT = [-224.136]
(E, 1, 0, D, 0):NONE = [0.0]
(E, 1, 0, D, 25):HIT = [-46.68]
(E, 1, 0, D, 50):HIT = [-76.55]
(E, 1, 0, D, 75):HIT = [-157.562]
(E, 1, 0, D, 100):HIT = [-183.238]
(E, 1, 0, R, 0):NONE = [0.0]
(E, 1, 0, R, 25):HIT = [-105.324]
(E, 1, 0, R, 50):HIT = [-172.721]
